stkcod,stkdes,docdat,loccod,trnqty               ,tqucod, unitpr                 ,trnbal,newbal,
U-BBOK0848-1600,BOKAI-BOK848-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,288,คู่, 240.00 ,69120,,
U-BBOK0848-1700,BOKAI-BOK848-น้ำตาล[BROWN],31/3/2015,01 ,288,คู่, 240.00 ,69120,,
U-BBOK0848-2500,BOKAI-BOK848-ชมพู[PINK],31/3/2015,01 ,132,คู่, 240.00 ,31680,,
U-BBOK0849-1300,BOKAI-BOK849-ขาว[WHITE],31/3/2015,01 ,36,คู่, 240.00 ,8640,,
U-BBOK0849-1600,BOKAI-BOK849-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,96,คู่, 240.00 ,23040,,
U-BBOK0850-1600,BOKAI-BOK850-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,60,คู่, 250.00 ,15000,,
U-BBOK0851-1600,BOKAI-BOK851-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,24,คู่, 240.00 ,5760,,
U-BBOK0852-1200,BOKAI-BOK852-ดำ[BLACK],31/3/2015,01 ,444,คู่, 240.00 ,106560,,
U-BBOK0852-1300,BOKAI-BOK852-ขาว[WHITE],31/3/2015,01 ,480,คู่, 240.00 ,115200,,
U-BBOK0852-1600,BOKAI-BOK852-น้ำตาลอ่อน[COFFEE],31/3/2015,01 ,324,คู่, 240.00 ,77760,,
U-BBOK0855-1200,BOKAI-BOK855-ดำ[BLACK],31/3/2015,01 ,1080,คู่, 240.00 ,259200,,
U-BBOK0855-1800,BOKAI-BOK855-กรม[NAVY],31/3/2015,01 ,1056,คู่, 240.00 ,253440,,
U-BBXX0129-1200,FASHION-B129-ดำ[BLACK],31/3/2015,01 ,300,คู่,,0,,
U-BBXX0129-1900,FASHION-B129-ฟ้า[BLUE],31/3/2015,01 ,300,คู่, 220.00 ,66000,,
U-BBXX0129-2800,FASHION-B129-เลือดหมู[WINE],31/3/2015,01 ,270,คู่, 220.00 ,59400,,
U-BBXX1001-1215,BAOJI B1001-ดำแดง[BLACK/RED],31/3/2015,01 ,192,คู่, 75.00 ,14400,,
U-BBXX1001-1300,BAOJI B1001-ขาว[WHITE],31/3/2015,01 ,456,คู่, 75.00 ,34200,,
U-BBXX1001-1500,BAOJI B1001-แดง[RED],31/3/2015,01 ,372,คู่, 75.00 ,27900,,
U-BBXX1001-1724,BAOJI B1001-น้ำตาลส้ม[BROWN/ORANGE],31/3/2015,01 ,384,คู่, 75.00 ,28800,,
U-BBXX1001-1931,BAOJI B1001-ฟ้าบานเย็น[LT.BLUE/ROSE],31/3/2015,01 ,396,คู่, 75.00 ,29700,,
U-BBXX1001-2100,BAOJI B1001-เหลือง[YELLOW],31/3/2015,01 ,492,คู่, 75.00 ,36900,,
U-BBXX1001-2400,BAOJI B1001-ส้ม[ORANGE],31/3/2015,01 ,432,คู่, 75.00 ,32400,,
U-BBXX1001-2519,BAOJI B1001-ชมพูฟ้า[PINK/LT.BLUE],31/3/2015,01 ,300,คู่, 75.00 ,22500,,
